iter,total_loss,loss_u,loss_k
1992,0.0018026776,0.00051319523,6.66689e-06
1993,0.0018026417,0.0005139847,6.6682883e-06
1994,0.0018000522,0.00051549886,6.6805082e-06
1995,0.0018000522,0.0005154971,6.680492e-06
1996,0.0017974194,0.0005128941,6.6280913e-06
1997,0.0018073646,0.0005052474,6.4298342e-06
1998,0.001796793,0.00051104,6.5876934e-06
1999,0.0017947872,0.00051155017,6.5574154e-06
2000,0.0018024549,0.00051582215,6.441567e-06
2001,0.00179429,0.0005121039,6.5343156e-06
2002,0.0017954838,0.0005108498,6.4725364e-06
2003,0.0017935543,0.0005114727,6.510469e-06
2004,0.0017930171,0.00051218783,6.510185e-06
2005,0.0017943853,0.0005159585,6.509887e-06
2006,0.0017928354,0.00051302137,6.509981e-06
2007,0.0017920688,0.0005122568,6.5000613e-06
2008,0.0017908649,0.0005094243,6.46119e-06
2009,0.0017908505,0.0005096858,6.4649375e-06
2010,0.0017895934,0.00051034143,6.468892e-06
2011,0.0018090487,0.0005154805,6.4879378e-06
2012,0.0017895929,0.0005103538,6.468961e-06
2013,0.0017882006,0.00050912553,6.4602887e-06
2014,0.0017944495,0.0005057624,6.42692e-06
2015,0.0017879279,0.00050838006,6.4544797e-06
2016,0.0017867167,0.0005071069,6.4356104e-06
2017,0.0017863857,0.00050284585,6.3640664e-06
2018,0.0017856412,0.0005046314,6.3959174e-06
2019,0.0017828257,0.0005051477,6.364247e-06
2020,0.0017901219,0.0005087354,6.240226e-06
2021,0.0017818697,0.0005058297,6.3322977e-06
2022,0.0017799046,0.00050725095,6.3240504e-06
2023,0.0017877781,0.0005146086,6.2935883e-06
2024,0.001779462,0.0005084255,6.3180373e-06
2025,0.0017785232,0.0005074036,6.2980635e-06
2026,0.0017809214,0.0005045683,6.2206755e-06
2027,0.001778164,0.0005064933,6.278211e-06
2028,0.0017771143,0.0005061264,6.279489e-06
2029,0.0017746213,0.00050485344,6.285261e-06
2030,0.0018025299,0.00050307653,6.329748e-06
2031,0.0017743881,0.0005044084,6.2880235e-06
2032,0.0017733,0.0005083145,6.325563e-06
2033,0.0017721236,0.000506467,6.3093294e-06
2034,0.0017700326,0.00050563645,6.322597e-06
2035,0.0017700308,0.0005056547,6.3222064e-06
2036,0.0017683494,0.0005041616,6.3227426e-06
2037,0.0017877833,0.00050279463,6.3320476e-06
2038,0.0017683236,0.0005039889,6.3228763e-06
2039,0.0017678323,0.00050361466,6.3148905e-06
2040,0.0017678688,0.00050252484,6.2835334e-06
2041,0.0017674514,0.00050300115,6.2994372e-06
2042,0.0017663272,0.00050294574,6.2754575e-06
2043,0.0017647134,0.0005029885,6.181567e-06
2044,0.0017646595,0.0005029546,6.1956102e-06
2045,0.0017618174,0.00050182943,6.190095e-06
2046,0.0017690506,0.0004987063,6.170281e-06
2047,0.001760836,0.0005008154,6.18466e-06
2048,0.0017571691,0.0004997672,6.1547294e-06
2049,0.0018222327,0.0005112301,6.048543e-06
2050,0.0017571573,0.0004997483,6.1534065e-06
2051,0.0017549046,0.00049769116,6.1421347e-06
2052,0.0017582031,0.00049221,6.0999528e-06
2053,0.0017538385,0.00049537676,6.1275186e-06
2054,0.0017525235,0.0004945943,6.1385713e-06
2055,0.0017608386,0.0004928602,6.186662e-06
2056,0.0017523735,0.00049427454,6.143886e-06
2057,0.0017512764,0.0004943322,6.1491996e-06
2058,0.0017500315,0.0004949915,6.1708315e-06
2059,0.0017498715,0.00049476005,6.165309e-06
2060,0.0017476596,0.0004916226,6.16132e-06
2061,0.0017557245,0.00048208772,6.148885e-06
2062,0.0017471001,0.00048931263,6.158366e-06
2063,0.0017460078,0.0004884786,6.147167e-06
2064,0.0017434622,0.00048535646,6.102943e-06
2065,0.0017752465,0.00047506226,5.8953847e-06
2066,0.0017432601,0.000484318,6.0872844e-06
2067,0.0017462975,0.0004864103,6.034507e-06
2068,0.0017423399,0.00048477252,6.0697894e-06
2069,0.0017418377,0.00048468143,6.0418015e-06
2070,0.0017415343,0.000484633,6.0523766e-06
2071,0.001740911,0.00048477657,6.055822e-06
2072,0.001741445,0.00048586234,6.070088e-06
2073,0.001740544,0.0004851031,6.0612942e-06
2074,0.0017396333,0.00048515547,6.0718075e-06
2075,0.0017391212,0.00048573618,6.115284e-06
2076,0.00173873,0.00048543644,6.097846e-06
2077,0.0017373117,0.0004850845,6.0949446e-06
2078,0.0017370296,0.0004846608,6.0841535e-06
2079,0.0017360578,0.00048466044,6.0891257e-06
2080,0.001735053,0.00048481705,6.0856446e-06
2081,0.0017388699,0.00048668933,6.0727402e-06
2082,0.0017348148,0.00048502607,6.0829875e-06
2083,0.0017343924,0.00048422386,6.07491e-06
2084,0.0017334761,0.0004810927,6.0428315e-06
2085,0.0017477919,0.0004673127,5.888213e-06
2086,0.0017334418,0.0004803826,6.035422e-06
2087,0.0017336119,0.00048490916,6.0779057e-06
2088,0.001732701,0.00048241156,6.055254e-06
2089,0.0017319424,0.00048230492,6.0516204e-06
2090,0.001737407,0.0004827253,6.0374623e-06
2091,0.0017318752,0.0004822861,6.050196e-06
2092,0.0017311902,0.0004823387,6.0614325e-06
2093,0.0017293326,0.0004826511,6.106984e-06
2094,0.0017408491,0.0004865848,6.3490215e-06
2095,0.0017288565,0.0004830371,6.146e-06
2096,0.0017276953,0.00048433596,6.1377204e-06
2097,0.0017362895,0.0004917128,6.1089136e-06
2098,0.0017275994,0.00048488416,6.134697e-06
2099,0.0017273586,0.00048587512,6.115917e-06
2100,0.0017270995,0.00048543513,6.123727e-06
2101,0.0017267708,0.0004855534,6.120731e-06
2102,0.0017263247,0.00048612844,6.1089518e-06
2103,0.0017263023,0.00048601502,6.111016e-06
2104,0.001725582,0.00048644937,6.121574e-06
2105,0.0017294334,0.00048936496,6.165184e-06
2106,0.0017254717,0.00048674952,6.1276555e-06
2107,0.0017251957,0.00048670912,6.129027e-06
2108,0.0017246112,0.0004866436,6.1346263e-06
2109,0.0017343734,0.0004887004,6.165781e-06
2110,0.0017245959,0.0004866494,6.1357327e-06
2111,0.0017238455,0.00048616074,6.14502e-06
2112,0.00172448,0.0004850728,6.1844644e-06
2113,0.0017234045,0.00048557058,6.1600435e-06
2114,0.0017227989,0.00048511397,6.1616947e-06
2115,0.0017224753,0.00048351157,6.1685573e-06
2116,0.0017222008,0.00048411815,6.165726e-06
2117,0.0017214501,0.00048388218,6.151327e-06
2118,0.0017221669,0.00048314876,6.095195e-06
2119,0.001721024,0.00048356474,6.1296932e-06
2120,0.0017198646,0.0004831143,6.1452192e-06
2121,0.0017183304,0.00048183618,6.209419e-06
2122,0.0017182421,0.00048201354,6.197081e-06
2123,0.0017190485,0.00048054947,6.231049e-06
2124,0.0017174876,0.00048122907,6.2108284e-06
2125,0.0017166554,0.0004805268,6.20306e-06
2126,0.0017148338,0.000477955,6.1722676e-06
2127,0.0017423629,0.0004707225,6.0250554e-06
2128,0.0017147547,0.00047737136,6.164658e-06
2129,0.0017134028,0.0004781972,6.1708038e-06
2130,0.0017126773,0.00048206988,6.1957826e-06
2131,0.0017120694,0.00048040037,6.1856495e-06
2132,0.0017112861,0.00048195373,6.1854485e-06
2133,0.0017163117,0.00048887904,6.185252e-06
2134,0.0017111988,0.00048269433,6.18538e-06
2135,0.0017107688,0.00048318368,6.175557e-06
2136,0.0017120256,0.00048586677,6.137578e-06
2137,0.0017106362,0.0004837125,6.166403e-06
2138,0.0017097655,0.00048457657,6.17873e-06
